171.971, 129.540, 8.333, 21.968 False
171.693, 129.541, 8.333, 22.001 False
171.415, 129.542, 8.333, 22.034 False
171.137, 129.543, 8.333, 22.067 False
170.860, 129.544, 8.330, 22.100 False
170.583, 129.544, 8.305, 22.133 False
170.307, 129.545, 8.246, 22.166 False
170.035, 129.546, 8.157, 22.199 False
169.767, 129.546, 8.044, 22.232 False
169.503, 129.547, 7.912, 22.265 False
169.244, 129.548, 7.766, 22.298 False
168.990, 129.548, 7.612, 22.331 False
168.741, 129.549, 7.448, 22.364 False
168.498, 129.549, 7.285, 22.397 False
168.260, 129.549, 7.126, 22.430 False
168.027, 129.549, 6.977, 22.463 False
167.799, 129.549, 6.837, 22.496 False
167.574, 129.549, 6.710, 22.529 False
167.354, 129.549, 6.591, 22.562 False
167.137, 129.549, 6.482, 22.595 False
166.924, 129.549, 6.380, 22.628 False
166.713, 129.549, 6.285, 22.661 False
166.506, 129.549, 6.196, 22.694 False
166.301, 129.549, 6.112, 22.727 False
166.099, 129.549, 6.030, 22.760 False
165.900, 129.549, 5.954, 22.793 False
165.703, 129.549, 5.876, 22.826 False
165.509, 129.549, 5.804, 22.859 False
165.317, 129.549, 5.734, 22.892 False
165.127, 129.548, 5.671, 22.925 False
164.939, 129.548, 5.613, 22.958 False
164.753, 129.548, 5.563, 22.991 False
164.568, 129.548, 5.520, 23.024 False
164.384, 129.548, 5.486, 23.057 False
164.201, 129.548, 5.462, 23.090 False
164.019, 129.547, 5.447, 23.123 False
163.837, 129.547, 5.444, 23.156 False
163.655, 129.547, 5.449, 23.189 False
163.472, 129.547, 5.463, 23.222 False
163.289, 129.546, 5.481, 23.255 False
163.105, 129.546, 5.503, 23.288 False
162.921, 129.546, 5.525, 23.321 False
162.736, 129.546, 5.546, 23.354 False
162.550, 129.546, 5.563, 23.387 False
162.364, 129.545, 5.576, 23.420 False
162.177, 129.545, 5.586, 23.453 False
161.991, 129.543, 5.590, 23.486 False
161.804, 129.543, 5.590, 23.519 False
161.618, 129.542, 5.587, 23.552 False
161.432, 129.542, 5.580, 23.585 False
161.246, 129.541, 5.571, 23.618 False
161.061, 129.540, 5.560, 23.651 False
160.876, 129.540, 5.545, 23.684 False
160.691, 129.539, 5.530, 23.717 False
160.507, 129.539, 5.512, 23.750 False
160.324, 129.538, 5.494, 23.783 False
160.142, 129.538, 5.474, 23.816 False
159.960, 129.537, 5.453, 23.849 False
159.779, 129.537, 5.430, 23.882 False
159.598, 129.536, 5.406, 23.915 False
159.419, 129.535, 5.380, 23.948 False
159.240, 129.535, 5.355, 23.981 False
159.062, 129.534, 5.334, 24.014 False
158.885, 129.534, 5.319, 24.047 False
158.708, 129.533, 5.312, 24.080 False
158.531, 129.532, 5.313, 24.113 False
158.353, 129.532, 5.325, 24.146 False
158.175, 129.531, 5.346, 24.179 False
157.996, 129.531, 5.378, 24.212 False
157.815, 129.530, 5.416, 24.245 False
157.633, 129.529, 5.461, 24.278 False
157.449, 129.529, 5.504, 24.311 False
157.264, 129.528, 5.543, 24.344 False
157.079, 129.528, 5.576, 24.377 False
156.892, 129.527, 5.603, 24.410 False
156.704, 129.527, 5.625, 24.443 False
156.516, 129.526, 5.641, 24.476 False
156.328, 129.525, 5.652, 24.509 False
156.139, 129.525, 5.658, 24.542 False
155.951, 129.524, 5.660, 24.575 False
155.762, 129.523, 5.658, 24.608 False
155.574, 129.523, 5.653, 24.641 False
155.386, 129.522, 5.642, 24.674 False
155.198, 129.522, 5.630, 24.707 False
155.011, 129.521, 5.615, 24.740 False
154.825, 129.520, 5.599, 24.773 False
154.639, 129.520, 5.581, 24.806 False
154.453, 129.519, 5.561, 24.839 False
154.269, 129.519, 5.539, 24.872 False
154.085, 129.518, 5.517, 24.905 False
153.901, 129.518, 5.495, 24.938 False
153.719, 129.517, 5.475, 24.971 False
153.537, 129.516, 5.457, 25.004 False
153.355, 129.516, 5.444, 25.037 False
153.174, 129.515, 5.439, 25.070 False
152.993, 129.515, 5.441, 25.103 False
152.811, 129.514, 5.454, 25.136 False
152.628, 129.514, 5.476, 25.169 False
152.444, 129.513, 5.510, 25.202 False
152.259, 129.512, 5.551, 25.235 False
152.073, 129.512, 5.598, 25.268 False
151.885, 129.511, 5.642, 25.301 False
151.695, 129.511, 5.681, 25.334 False
151.505, 129.510, 5.711, 25.367 False
151.314, 129.510, 5.735, 25.400 False
151.122, 129.509, 5.752, 25.433 False
150.930, 129.508, 5.764, 25.466 False
150.737, 129.508, 5.771, 25.499 False
150.545, 129.507, 5.774, 25.532 False
150.353, 129.507, 5.774, 25.565 False
150.160, 129.506, 5.769, 25.598 False
149.968, 129.506, 5.761, 25.631 False
149.777, 129.505, 5.750, 25.664 False
149.586, 129.505, 5.736, 25.697 False
149.395, 129.504, 5.717, 25.730 False
149.205, 129.504, 5.697, 25.763 False
149.016, 129.503, 5.674, 25.796 False
148.828, 129.503, 5.650, 25.829 False
148.640, 129.502, 5.626, 25.862 False
148.453, 129.502, 5.601, 25.895 False
148.267, 129.501, 5.575, 25.928 False
148.082, 129.501, 5.551, 25.961 False
147.898, 129.500, 5.526, 25.994 False
147.714, 129.500, 5.506, 26.027 False
147.531, 129.499, 5.491, 26.060 False
147.348, 129.499, 5.482, 26.093 False
147.165, 129.498, 5.484, 26.126 False
146.982, 129.498, 5.493, 26.159 False
146.798, 129.497, 5.515, 26.192 False
146.613, 129.497, 5.544, 26.225 False
146.427, 129.496, 5.584, 26.258 False
146.240, 129.496, 5.626, 26.291 False
146.051, 129.495, 5.669, 26.324 False
145.860, 129.495, 5.706, 26.357 False
145.669, 129.495, 5.737, 26.390 False
145.477, 129.494, 5.760, 26.423 False
145.284, 129.494, 5.777, 26.456 False
145.092, 129.493, 5.788, 26.489 False
144.898, 129.493, 5.795, 26.522 False
144.705, 129.492, 5.797, 26.555 False
144.512, 129.492, 5.796, 26.588 False
144.319, 129.492, 5.791, 26.621 False
144.126, 129.491, 5.782, 26.654 False
143.934, 129.491, 5.771, 26.687 False
143.742, 129.490, 5.756, 26.720 False
143.551, 129.490, 5.740, 26.753 False
143.360, 129.490, 5.718, 26.786 False
143.170, 129.489, 5.695, 26.819 False
142.981, 129.489, 5.669, 26.852 False
142.793, 129.489, 5.644, 26.885 False
142.606, 129.488, 5.618, 26.918 False
142.419, 129.488, 5.593, 26.951 False
142.234, 129.488, 5.570, 26.984 False
142.049, 129.487, 5.550, 27.017 False
141.864, 129.487, 5.535, 27.050 False
141.680, 129.487, 5.527, 27.083 False
141.495, 129.486, 5.529, 27.116 False
141.311, 129.486, 5.539, 27.149 False
141.125, 129.486, 5.559, 27.182 False
140.939, 129.485, 5.587, 27.215 False
140.751, 129.485, 5.623, 27.248 False
140.563, 129.485, 5.662, 27.281 False
140.372, 129.484, 5.701, 27.314 False
140.181, 129.484, 5.738, 27.347 False
139.989, 129.484, 5.771, 27.380 False
139.795, 129.484, 5.797, 27.413 False
139.602, 129.483, 5.816, 27.446 False
139.407, 129.483, 5.829, 27.479 False
139.213, 129.483, 5.836, 27.512 False
139.018, 129.483, 5.838, 27.545 False
138.824, 129.482, 5.837, 27.578 False
138.629, 129.482, 5.831, 27.611 False
138.435, 129.482, 5.822, 27.644 False
138.242, 129.482, 5.811, 27.677 False
138.049, 129.481, 5.796, 27.710 False
137.856, 129.481, 5.779, 27.743 False
137.664, 129.481, 5.759, 27.776 False
137.473, 129.481, 5.738, 27.809 False
137.282, 129.481, 5.712, 27.842 False
137.093, 129.480, 5.685, 27.875 False
136.904, 129.480, 5.655, 27.908 False
136.716, 129.480, 5.626, 27.941 False
136.530, 129.480, 5.595, 27.974 False
136.344, 129.480, 5.568, 28.007 False
136.159, 129.480, 5.545, 28.040 False
135.975, 129.480, 5.529, 28.073 False
135.791, 129.480, 5.521, 28.106 False
135.607, 129.480, 5.520, 28.139 False
135.422, 129.480, 5.531, 28.172 False
135.237, 129.480, 5.550, 28.205 False
135.051, 129.480, 5.580, 28.238 False
134.864, 129.480, 5.614, 28.271 False
134.675, 129.480, 5.653, 28.304 False
134.485, 129.480, 5.688, 28.337 False
134.295, 129.480, 5.716, 28.370 False
134.104, 129.480, 5.729, 28.403 False
133.913, 129.480, 5.718, 28.436 False
133.723, 129.480, 5.681, 28.469 False
133.536, 129.480, 5.624, 28.502 False
133.351, 129.480, 5.549, 28.535 False
133.168, 129.481, 5.458, 28.568 False
132.990, 129.482, 5.354, 28.601 False
132.815, 129.482, 5.236, 28.634 False
132.644, 129.482, 5.108, 28.667 False
132.478, 129.482, 4.972, 28.700 False
132.317, 129.482, 4.822, 28.733 False
132.161, 129.482, 4.665, 28.766 False
132.010, 129.483, 4.506, 28.799 False
131.865, 129.483, 4.352, 28.832 False
131.724, 129.483, 4.198, 28.865 False
131.589, 129.483, 4.051, 28.898 False
131.458, 129.484, 3.910, 28.931 False
131.331, 129.485, 3.773, 28.964 False
131.209, 129.485, 3.646, 28.997 False
131.091, 129.485, 3.519, 29.030 False
130.976, 129.485, 3.405, 29.063 False
130.866, 129.486, 3.286, 29.096 False
130.759, 129.486, 3.182, 29.129 False
130.655, 129.486, 3.072, 29.162 False
130.555, 129.486, 2.978, 29.195 False
130.459, 129.486, 2.872, 29.228 False
130.365, 129.486, 2.787, 29.261 False
130.274, 129.487, 2.700, 29.294 False
130.186, 129.487, 2.612, 29.327 False
130.101, 129.487, 2.525, 29.360 False
130.018, 129.487, 2.440, 29.393 False
129.939, 129.487, 2.356, 29.426 False
129.862, 129.487, 2.273, 29.459 False
129.788, 129.487, 2.193, 29.492 False
129.717, 129.487, 2.116, 29.525 False
129.648, 129.487, 2.040, 29.558 False
129.582, 129.487, 1.967, 29.591 False
129.518, 129.488, 1.896, 29.624 False
129.456, 129.488, 1.827, 29.657 False
129.397, 129.488, 1.761, 29.690 False
129.339, 129.488, 1.697, 29.723 False
129.284, 129.488, 1.635, 29.756 False
129.231, 129.488, 1.576, 29.789 False
129.180, 129.488, 1.518, 29.822 False
129.130, 129.488, 1.463, 29.855 False
129.083, 129.488, 1.409, 29.888 False
129.037, 129.488, 1.358, 29.921 False
128.993, 129.488, 1.308, 29.954 False
128.950, 129.488, 1.260, 29.987 False
128.909, 129.488, 1.214, 30.020 False
128.870, 129.488, 1.170, 30.053 False
128.831, 129.488, 1.127, 30.086 False
128.796, 129.488, 1.056, 30.119 False
128.761, 129.488, 1.030, 30.152 False
128.728, 129.488, 0.978, 30.185 False
128.697, 129.488, 0.910, 30.218 False
128.669, 129.488, 0.845, 30.251 False
128.642, 129.488, 0.789, 30.284 False
128.617, 129.488, 0.744, 30.317 False
128.592, 129.488, 0.718, 30.350 False
128.568, 129.488, 0.728, 30.383 False
128.541, 129.489, 0.813, 30.416 False
128.511, 129.489, 0.891, 30.449 False
128.477, 129.489, 1.029, 30.482 False
128.440, 129.489, 1.102, 30.515 False
128.401, 129.489, 1.156, 30.548 False
128.360, 129.489, 1.226, 30.581 False
128.316, 129.489, 1.331, 30.614 False
128.267, 129.489, 1.478, 30.647 False
128.213, 129.489, 1.649, 30.680 False
128.153, 129.489, 1.805, 30.713 False
128.088, 129.489, 1.941, 30.746 False
128.019, 129.489, 2.072, 30.779 False
127.946, 129.489, 2.207, 30.812 False
127.869, 129.489, 2.350, 30.845 False
127.786, 129.488, 2.495, 30.878 False
127.699, 129.488, 2.646, 30.911 False
127.606, 129.488, 2.800, 30.944 False
127.508, 129.488, 2.956, 30.977 False
127.406, 129.488, 3.112, 31.010 False
127.298, 129.488, 3.269, 31.043 False
127.184, 129.488, 3.427, 31.076 False
127.066, 129.488, 3.586, 31.109 False
126.942, 129.488, 3.744, 31.142 False
126.813, 129.488, 3.902, 31.175 False
126.679, 129.488, 4.060, 31.208 False
126.539, 129.488, 4.218, 31.241 False
126.394, 129.489, 4.375, 31.274 False
126.245, 129.489, 4.530, 31.307 False
126.090, 129.489, 4.679, 31.340 False
125.930, 129.489, 4.820, 31.373 False
125.766, 129.489, 4.951, 31.406 False
125.598, 129.489, 5.070, 31.439 False
125.427, 129.489, 5.176, 31.472 False
125.252, 129.489, 5.267, 31.505 False
125.075, 129.489, 5.344, 31.538 False
124.896, 129.489, 5.409, 31.571 False
124.715, 129.489, 5.461, 31.604 False
124.533, 129.489, 5.505, 31.637 False
124.349, 129.490, 5.538, 31.670 False
124.164, 129.490, 5.563, 31.703 False
123.979, 129.490, 5.575, 31.736 False
123.795, 129.490, 5.572, 31.769 False
123.610, 129.490, 5.560, 31.802 False
123.426, 129.490, 5.551, 31.835 False
123.241, 129.490, 5.544, 31.868 False
123.057, 129.490, 5.540, 31.901 False
122.873, 129.490, 5.535, 31.934 False
122.689, 129.490, 5.530, 31.967 False
122.506, 129.490, 5.522, 32.000 False
122.322, 129.491, 5.514, 32.033 False
122.139, 129.491, 5.501, 32.066 False
121.957, 129.491, 5.487, 32.099 False
121.774, 129.491, 5.469, 32.132 False
121.593, 129.491, 5.452, 32.165 False
121.412, 129.491, 5.433, 32.198 False
121.231, 129.491, 5.418, 32.231 False
121.051, 129.491, 5.408, 32.264 False
120.871, 129.491, 5.406, 32.297 False
120.691, 129.491, 5.414, 32.330 False
120.510, 129.491, 5.431, 32.363 False
120.328, 129.491, 5.461, 32.396 False
120.145, 129.491, 5.492, 32.429 False
119.961, 129.491, 5.513, 32.462 False
119.777, 129.492, 5.524, 32.495 False
119.593, 129.492, 5.524, 32.528 False
119.409, 129.492, 5.519, 32.561 False
119.225, 129.492, 5.508, 32.594 False
119.042, 129.492, 5.494, 32.627 False
118.860, 129.492, 5.476, 32.660 False
118.678, 129.492, 5.458, 32.693 False
118.497, 129.492, 5.437, 32.726 False
118.316, 129.492, 5.415, 32.759 False
118.137, 129.492, 5.392, 32.792 False
117.958, 129.492, 5.368, 32.825 False
117.780, 129.492, 5.343, 32.858 False
117.602, 129.492, 5.318, 32.891 False
117.426, 129.492, 5.291, 32.924 False
117.250, 129.492, 5.265, 32.957 False
117.076, 129.492, 5.238, 32.990 False
116.902, 129.492, 5.211, 33.023 False
116.729, 129.492, 5.183, 33.056 False
116.557, 129.492, 5.155, 33.089 False
116.386, 129.492, 5.126, 33.122 False
116.216, 129.492, 5.098, 33.155 False
116.047, 129.492, 5.068, 33.188 False
115.879, 129.492, 5.035, 33.221 False
115.712, 129.492, 4.998, 33.254 False
115.546, 129.492, 4.966, 33.287 False
115.382, 129.492, 4.937, 33.320 False
115.218, 129.492, 4.907, 33.353 False
115.055, 129.492, 4.865, 33.386 False
114.895, 129.492, 4.807, 33.419 False
114.736, 129.492, 4.745, 33.452 False
114.580, 129.492, 4.691, 33.485 False
114.425, 129.492, 4.638, 33.518 False
114.272, 129.492, 4.579, 33.551 False
114.121, 129.492, 4.524, 33.584 False
113.971, 129.492, 4.481, 33.617 False
113.823, 129.492, 4.435, 33.650 False
113.677, 129.492, 4.379, 33.683 False
113.532, 129.492, 4.327, 33.716 False
113.389, 129.492, 4.283, 33.749 False
113.248, 129.492, 4.237, 33.782 False
113.108, 129.492, 4.183, 33.815 False
112.970, 129.492, 4.127, 33.848 False
112.834, 129.492, 4.067, 33.881 False
112.700, 129.491, 4.016, 33.914 False
112.567, 129.491, 3.975, 33.947 False
112.435, 129.491, 3.930, 33.980 False
112.306, 129.491, 3.877, 34.013 False
112.178, 129.491, 3.821, 34.046 False
112.052, 129.490, 3.763, 34.079 False
111.928, 129.490, 3.706, 34.112 False
111.806, 129.490, 3.648, 34.145 False
111.686, 129.490, 3.598, 34.178 False
111.567, 129.490, 3.558, 34.211 False
111.449, 129.490, 3.512, 34.244 False
111.333, 129.490, 3.462, 34.277 False
111.219, 129.490, 3.409, 34.310 False
111.107, 129.490, 3.353, 34.343 False
110.997, 129.490, 3.298, 34.376 False
110.888, 129.490, 3.243, 34.409 False
110.782, 129.490, 3.188, 34.442 False
110.677, 129.490, 3.133, 34.475 False
110.574, 129.490, 3.079, 34.508 False
110.472, 129.490, 3.024, 34.541 False
110.373, 129.490, 2.969, 34.574 False
110.275, 129.490, 2.915, 34.607 False
110.180, 129.489, 2.860, 34.640 False
110.086, 129.489, 2.807, 34.673 False
109.993, 129.489, 2.754, 34.706 False
109.903, 129.489, 2.700, 34.739 False
109.814, 129.489, 2.647, 34.772 False
109.727, 129.489, 2.594, 34.805 False
109.642, 129.489, 2.541, 34.838 False
109.559, 129.489, 2.489, 34.871 False
109.477, 129.489, 2.437, 34.904 False
109.397, 129.489, 2.385, 34.937 False
109.319, 129.489, 2.333, 34.970 False
109.243, 129.489, 2.281, 35.003 False
109.167, 129.489, 2.240, 35.036 False
109.095, 129.489, 2.170, 35.069 False
109.024, 129.489, 2.104, 35.102 False
108.955, 129.489, 2.047, 35.135 False
108.888, 129.489, 2.008, 35.168 False
108.822, 129.489, 1.961, 35.201 False
108.759, 129.489, 1.887, 35.234 False
108.698, 129.489, 1.823, 35.267 False
108.638, 129.489, 1.784, 35.300 False
108.579, 129.489, 1.739, 35.333 False
108.523, 129.489, 1.668, 35.366 False
108.469, 129.489, 1.611, 35.399 False
108.416, 129.489, 1.576, 35.432 False
108.365, 129.489, 1.535, 35.465 False
108.314, 129.489, 1.491, 35.498 False
108.266, 129.489, 1.446, 35.531 False
108.219, 129.489, 1.401, 35.564 False
108.173, 129.489, 1.356, 35.597 False
108.129, 129.489, 1.310, 35.630 False
108.086, 129.489, 1.266, 35.663 False
108.045, 129.489, 1.222, 35.696 False
108.005, 129.489, 1.180, 35.729 False
107.967, 129.489, 1.138, 35.762 False
107.930, 129.489, 1.098, 35.795 False
107.895, 129.489, 1.058, 35.828 False
107.860, 129.489, 1.020, 35.861 False
107.827, 129.489, 0.984, 35.894 False
107.795, 129.489, 0.948, 35.927 False
107.764, 129.489, 0.914, 35.960 False
107.734, 129.489, 0.880, 35.993 False
107.706, 129.489, 0.848, 36.026 False
107.678, 129.489, 0.817, 36.059 False
107.652, 129.489, 0.788, 36.092 False
107.626, 129.489, 0.759, 36.125 False
107.601, 129.489, 0.731, 36.158 False
107.578, 129.489, 0.704, 36.191 False
107.555, 129.489, 0.679, 36.224 False
107.533, 129.489, 0.654, 36.257 False
107.511, 129.489, 0.630, 36.290 False
107.491, 129.489, 0.607, 36.323 False
107.471, 129.489, 0.585, 36.356 False
107.452, 129.489, 0.563, 36.389 False
107.434, 129.489, 0.543, 36.422 False
107.416, 129.489, 0.523, 36.455 False
107.399, 129.489, 0.504, 36.488 False
107.383, 129.489, 0.485, 36.521 False
107.367, 129.489, 0.467, 36.554 False
107.352, 129.490, 0.449, 36.587 False
107.337, 129.490, 0.433, 36.620 False
107.323, 129.490, 0.417, 36.653 False
107.309, 129.490, 0.402, 36.686 False
107.296, 129.490, 0.387, 36.719 False
107.283, 129.490, 0.373, 36.752 False
107.271, 129.490, 0.360, 36.785 False
107.260, 129.490, 0.347, 36.818 False
107.248, 129.490, 0.334, 36.851 False
107.237, 129.490, 0.322, 36.884 False
107.227, 129.490, 0.310, 36.917 False
107.217, 129.490, 0.299, 36.950 False
107.207, 129.490, 0.288, 36.983 False
107.198, 129.490, 0.277, 37.016 False
107.189, 129.490, 0.267, 37.049 False
107.180, 129.490, 0.257, 37.082 False
107.172, 129.490, 0.248, 37.115 False
107.164, 129.490, 0.239, 37.148 False
107.156, 129.490, 0.230, 37.181 False
107.148, 129.490, 0.222, 37.214 False
107.141, 129.490, 0.214, 37.247 False
107.134, 129.490, 0.206, 37.280 False
107.127, 129.490, 0.198, 37.313 False
107.121, 129.490, 0.191, 37.346 False
107.115, 129.490, 0.184, 37.379 False
107.109, 129.490, 0.177, 37.412 False
107.103, 129.490, 0.171, 37.445 False
107.097, 129.490, 0.165, 37.478 False
107.092, 129.490, 0.159, 37.511 False
107.087, 129.490, 0.153, 37.544 False
107.082, 129.490, 0.147, 37.577 False
107.077, 129.490, 0.142, 37.610 False
107.072, 129.490, 0.137, 37.643 False
107.068, 129.490, 0.132, 37.676 False
107.064, 129.490, 0.127, 37.709 False
107.060, 129.490, 0.122, 37.742 False
107.056, 129.490, 0.118, 37.775 False
107.052, 129.490, 0.113, 37.808 False
107.048, 129.490, 0.109, 37.841 False
107.044, 129.490, 0.105, 37.874 False
107.041, 129.490, 0.101, 37.907 False
107.038, 129.490, 0.098, 37.940 False
107.035, 129.490, 0.094, 37.973 False
107.031, 129.490, 0.091, 38.006 False
107.029, 129.490, 0.087, 38.039 False
107.026, 129.490, 0.084, 38.072 False
107.023, 129.489, 0.081, 38.105 False
107.020, 129.490, 0.077, 38.138 False
107.018, 129.490, 0.075, 38.171 False
107.015, 129.490, 0.072, 38.204 False
107.013, 129.490, 0.069, 38.237 False
107.011, 129.490, 0.067, 38.270 False
107.009, 129.490, 0.065, 38.303 False
107.009, 129.490, 0.003, 38.336 False
107.007, 129.490, 0.030, 38.369 False
107.007, 129.490, 0.025, 38.402 False
107.005, 129.490, 0.045, 38.435 False
107.003, 129.490, 0.046, 38.468 False
107.002, 129.490, 0.047, 38.501 False
107.000, 129.490, 0.046, 38.534 False
106.999, 129.490, 0.046, 38.567 False
106.997, 129.490, 0.045, 38.600 False
106.996, 129.490, 0.044, 38.633 False
106.994, 129.490, 0.043, 38.666 False
106.993, 129.490, 0.042, 38.699 False
106.991, 129.490, 0.041, 38.732 False
106.990, 129.490, 0.040, 38.765 False
106.989, 129.490, 0.038, 38.798 False
106.987, 129.490, 0.037, 38.831 False
106.986, 129.490, 0.036, 38.864 False
106.985, 129.490, 0.035, 38.897 False
106.984, 129.490, 0.034, 38.930 False
106.983, 129.490, 0.032, 38.963 False
106.982, 129.490, 0.031, 38.996 False
106.981, 129.490, 0.030, 39.029 False
106.980, 129.490, 0.029, 39.062 False
106.979, 129.490, 0.028, 39.095 False
106.978, 129.490, 0.027, 39.128 False
106.977, 129.490, 0.026, 39.161 False
106.976, 129.490, 0.025, 39.194 False
106.975, 129.490, 0.024, 39.227 False
106.975, 129.490, 0.023, 39.260 False
106.974, 129.490, 0.022, 39.293 False
106.973, 129.490, 0.022, 39.326 False
106.973, 129.490, 0.021, 39.359 False
106.972, 129.490, 0.020, 39.392 False
106.971, 129.490, 0.019, 39.425 False
106.971, 129.490, 0.001, 39.458 False
106.973, 129.490, -0.028, 39.491 False
106.974, 129.490, -0.025, 39.524 False
106.974, 129.490, -0.022, 39.557 False
106.975, 129.490, -0.010, 39.590 False
106.975, 129.490, -0.001, 39.623 False
106.974, 129.490, 0.006, 39.656 False
106.974, 129.490, 0.010, 39.689 False
106.974, 129.490, 0.014, 39.722 False
106.973, 129.490, 0.016, 39.755 False
106.972, 129.490, 0.017, 39.788 False
106.972, 129.490, 0.018, 39.821 False
106.971, 129.490, 0.019, 39.854 False
106.971, 129.490, 0.019, 39.887 False
106.970, 129.490, 0.019, 39.920 False
106.969, 129.490, 0.019, 39.953 False
106.969, 129.490, 0.019, 39.986 False
106.968, 129.490, 0.019, 40.019 False
106.967, 129.490, 0.018, 40.052 False
106.967, 129.490, 0.018, 40.085 False
106.966, 129.490, 0.017, 40.118 False
106.966, 129.490, 0.017, 40.151 False
106.965, 129.490, 0.031, 40.184 False
106.966, 129.490, -0.001, 40.217 False
106.965, 129.490, -0.006, 40.250 False
106.965, 129.490, -0.007, 40.283 False
106.964, 129.490, -0.008, 40.316 False
106.964, 129.490, -0.009, 40.349 False
106.963, 129.489, -0.009, 40.382 False
106.963, 129.489, -0.010, 40.415 False
106.962, 129.489, -0.010, 40.448 False
106.962, 129.489, -0.010, 40.481 False
106.962, 129.489, -0.010, 40.514 False
106.961, 129.489, -0.009, 40.547 False
106.960, 129.489, -0.008, 40.580 False
106.960, 129.488, -0.006, 40.613 False
106.959, 129.488, -0.003, 40.646 False
106.958, 129.487, 0.011, 40.679 False
106.956, 129.486, 0.032, 40.712 False
106.952, 129.484, 0.106, 40.745 False
106.947, 129.482, 0.159, 40.778 False
106.941, 129.480, 0.164, 40.811 False
106.935, 129.479, 0.196, 40.844 False
106.928, 129.479, 0.215, 40.877 False
106.920, 129.479, 0.219, 40.910 False
106.913, 129.480, 0.222, 40.943 False
106.906, 129.481, 0.239, 40.976 False
106.897, 129.482, 0.253, 41.009 False
106.887, 129.484, 0.309, 41.042 False
106.876, 129.487, 0.348, 41.075 False
106.863, 129.491, 0.375, 41.108 False
106.851, 129.494, 0.401, 41.141 False
106.837, 129.499, 0.398, 41.174 False
106.823, 129.506, 0.437, 41.207 False
106.807, 129.513, 0.484, 41.240 False
106.790, 129.523, 0.534, 41.273 False
106.772, 129.533, 0.558, 41.306 False
106.753, 129.544, 0.593, 41.339 False
106.733, 129.554, 0.613, 41.372 False
106.712, 129.565, 0.667, 41.405 False
106.688, 129.576, 0.732, 41.438 False
106.662, 129.587, 0.803, 41.471 False
106.634, 129.598, 0.854, 41.504 False
106.605, 129.608, 0.904, 41.537 False
106.574, 129.620, 0.958, 41.570 False
106.542, 129.630, 0.995, 41.603 False
106.509, 129.640, 1.012, 41.636 False
106.476, 129.650, 1.050, 41.669 False
106.441, 129.660, 1.081, 41.702 False
106.404, 129.669, 1.130, 41.735 False
106.367, 129.680, 1.169, 41.768 False
106.327, 129.689, 1.219, 41.801 False
106.286, 129.699, 1.259, 41.834 False
106.244, 129.709, 1.307, 41.867 False
106.200, 129.719, 1.347, 41.900 False
106.155, 129.728, 1.392, 41.933 False
106.108, 129.737, 1.435, 41.966 False
106.060, 129.744, 1.477, 41.999 False
106.010, 129.751, 1.516, 42.032 False
105.959, 129.758, 1.556, 42.065 False
105.907, 129.766, 1.595, 42.098 False
105.853, 129.773, 1.634, 42.131 False
105.798, 129.781, 1.672, 42.164 False
105.742, 129.788, 1.710, 42.197 False
105.685, 129.796, 1.748, 42.230 False
105.626, 129.804, 1.786, 42.263 False
105.566, 129.812, 1.823, 42.296 False
105.505, 129.820, 1.860, 42.329 False
105.443, 129.828, 1.896, 42.362 False
105.379, 129.837, 1.932, 42.395 False
105.315, 129.845, 1.967, 42.428 False
105.249, 129.854, 2.002, 42.461 False
105.182, 129.862, 2.037, 42.494 False
105.113, 129.871, 2.072, 42.527 False
105.044, 129.878, 2.106, 42.560 False
104.973, 129.886, 2.138, 42.593 False
104.902, 129.893, 2.163, 42.626 False
104.829, 129.900, 2.188, 42.659 False
104.756, 129.907, 2.208, 42.692 False
104.683, 129.914, 2.228, 42.725 False
104.608, 129.920, 2.246, 42.758 False
104.534, 129.927, 2.264, 42.791 False
104.458, 129.933, 2.278, 42.824 False
104.382, 129.939, 2.293, 42.857 False
104.306, 129.945, 2.305, 42.890 False
104.229, 129.951, 2.319, 42.923 False
104.151, 129.955, 2.329, 42.956 False
104.074, 129.960, 2.342, 42.989 False
103.996, 129.964, 2.350, 43.022 False
103.917, 129.969, 2.361, 43.055 False
103.838, 129.973, 2.368, 43.088 False
103.759, 129.977, 2.378, 43.121 False
103.680, 129.979, 2.380, 43.154 False
103.600, 129.980, 2.389, 43.187 False
103.521, 129.981, 2.394, 43.220 False
103.441, 129.982, 2.403, 43.253 False
103.360, 129.982, 2.405, 43.286 False
103.280, 129.982, 2.415, 43.319 False
103.199, 129.980, 2.416, 43.352 False
103.118, 129.980, 2.425, 43.385 False
103.037, 129.977, 2.426, 43.418 False
102.956, 129.975, 2.433, 43.451 False
102.875, 129.973, 2.439, 43.484 False
102.793, 129.971, 2.446, 43.517 False
102.712, 129.968, 2.445, 43.550 False
102.630, 129.966, 2.451, 43.583 False
102.548, 129.962, 2.450, 43.616 False
102.466, 129.959, 2.457, 43.649 False
102.384, 129.958, 2.464, 43.682 False
102.302, 129.956, 2.467, 43.715 False
102.220, 129.954, 2.467, 43.748 False
102.138, 129.952, 2.470, 43.781 False
102.055, 129.949, 2.470, 43.814 False
101.973, 129.947, 2.473, 43.847 False
101.890, 129.943, 2.473, 43.880 False
101.808, 129.940, 2.476, 43.913 False
